observation_id,station_id,observed_at_utc,pm25,pm10,no2,so2,co,o3,source
a3c538b4-ef60-4e48-b8f2-3a26c933c90b,beijing_china,2023-12-24 00:00:00+00:00,50.7,195.63,26.25,20.8,4.65,130.1,kaggle
7c08f57f-3ef2-4a2c-902c-547260609ac6,los_angeles_usa,2023-04-05 00:00:00+00:00,110.13,60.61,71.41,16.05,0.43,164.13,kaggle
60d8f614-8b09-43dd-be2a-bf194fa3e327,london_uk,2023-08-18 00:00:00+00:00,138.97,13.04,59.62,32.08,4.43,75.84,kaggle
a43f256d-b4b3-496f-a76a-3e045ffcbe3d,toronto_canada,2023-03-16 00:00:00+00:00,75.73,44.07,76.38,25.22,5.33,71.03,kaggle
d959420e-60e4-479b-9188-f5bce2424405,beijing_china,2023-01-10 00:00:00+00:00,87.52,66.87,79.39,1.89,0.86,195.81,kaggle
4b12aec5-bf4e-469f-a843-6d493940f9f6,london_uk,2023-06-23 00:00:00+00:00,126.71,50.28,29.03,16.85,1.51,69.16,kaggle
1914dfcd-13c1-44ad-b6bd-6333203bc1eb,mexico_city_mexico,2023-04-23 00:00:00+00:00,133.73,27.31,59.85,9.55,3.43,184.21,kaggle
e0d64215-6956-41a3-a681-8da8b08c44af,beijing_china,2023-01-03 00:00:00+00:00,134.74,28.02,82.44,42.1,2.16,16.92,kaggle
3d27ba81-a1dc-4a9f-966b-047f1c878fff,mexico_city_mexico,2023-09-04 00:00:00+00:00,81.36,25.51,59.67,20.08,2.77,136.83,kaggle
18ee86a6-315b-49b9-a759-d24cbdd3d26c,new_york_usa,2023-10-18 00:00:00+00:00,141.88,186.86,38.4,33.02,0.64,77.94,kaggle
bec82b17-3941-4905-880e-482b8ece17cc,istanbul_turkey,2023-10-18 00:00:00+00:00,26.36,117.91,34.06,44.17,0.76,18.83,kaggle
cee04eb5-8e72-4f88-86a0-cc62091cf5ff,berlin_germany,2023-04-27 00:00:00+00:00,147.25,162.17,53.1,10.14,7.51,61.6,kaggle
b776471e-e562-44e0-a9fb-7baefe75c949,dubai_uae,2023-01-20 00:00:00+00:00,79.05,151.35,11.36,21.77,7.88,170.93,kaggle
31d4e7cc-51d6-4007-9556-b891d9a5f076,mumbai_india,2023-08-05 00:00:00+00:00,130.96,167.88,96.45,1.67,1.67,104.58,kaggle
db8d6db8-cc1b-4d53-b270-0fdbb783a08a,beijing_china,2023-01-02 00:00:00+00:00,46.74,110.97,74.84,30.49,7.37,34.36,kaggle
25297c1b-c21a-4f26-b00c-90c435595c6c,mumbai_india,2023-05-25 00:00:00+00:00,15.58,198.3,38.95,23.11,1.49,152.95,kaggle
cd5d551e-9a98-43c1-b459-b6b35c6ced85,mexico_city_mexico,2023-11-20 00:00:00+00:00,33.46,15.28,13.55,18.83,9.76,66.63,kaggle
cdb0144d-ebab-45fc-b2a0-f15b1af6def6,berlin_germany,2023-04-24 00:00:00+00:00,127.87,103.8,67.35,30.13,2.33,15.24,kaggle
c8b82fb2-1672-4e85-aaf3-64021ed6cdf0,beijing_china,2023-02-28 00:00:00+00:00,71.58,15.12,40.39,5.92,3.41,24.12,kaggle
457a9250-b0c0-42d2-828e-84fd9bc33a3b,toronto_canada,2023-08-11 00:00:00+00:00,146.65,84.57,56.68,17.37,5.26,34.41,kaggle
4724a355-ffce-48b5-8484-1492c4dd83b2,tokyo_japan,2023-04-02 00:00:00+00:00,35.56,172.5,22.05,9.96,4.91,20.05,kaggle
b610e09e-64b5-4f4c-b8b6-88398bda4de4,los_angeles_usa,2023-06-09 00:00:00+00:00,85.39,124.51,9.01,49.87,9.23,34.31,kaggle
aba11b71-a79b-42e0-be9f-dc3a5e563c98,los_angeles_usa,2023-01-27 00:00:00+00:00,71.22,158.86,80.05,24.01,5.12,190.46,kaggle
aade9107-6fe6-40bd-8378-765ddb27781a,toronto_canada,2023-02-01 00:00:00+00:00,128.06,105.94,10.72,27.67,7.41,108.23,kaggle
de3da08f-8f10-47fd-88e0-797049c58c40,toronto_canada,2023-12-17 00:00:00+00:00,136.19,93.25,98.64,12.99,2.82,141.65,kaggle
279cdda5-74b3-4881-bac9-6353006a5453,cairo_egypt,2023-09-11 00:00:00+00:00,7.16,46.99,50.73,44.06,9.11,113.38,kaggle
cc007732-d728-4195-bae9-4035a1d9ff7b,berlin_germany,2023-09-27 00:00:00+00:00,122.38,164.35,68.16,44.97,4.55,168.29,kaggle
1b327455-f776-4f90-b01e-6072b861faf2,berlin_germany,2023-08-14 00:00:00+00:00,96.9,28.49,8.44,28.44,3.84,146.3,kaggle
b0573ab3-caa6-44f3-8c70-a35432d4476f,seoul_south korea,2023-07-03 00:00:00+00:00,52.3,77.66,86.02,33.73,2.85,49.35,kaggle
a7684d70-116a-4bf2-aca7-57c90f328bdf,sydney_australia,2023-04-16 00:00:00+00:00,25.45,150.5,21.32,36.93,4.62,46.46,kaggle
41dd6027-2147-49ba-bb70-93aa5478293c,cairo_egypt,2023-07-06 00:00:00+00:00,39.27,36.74,30.53,8.5,7.26,84.22,kaggle
7f444dcf-f2d5-4a68-bc10-fc0c211ff1b6,madrid_spain,2023-08-21 00:00:00+00:00,69.81,164.19,89.48,43.53,5.73,176.33,kaggle
a5e55f6e-0e3d-4148-8915-8a111507b916,cairo_egypt,2023-03-06 00:00:00+00:00,137.11,74.23,10.78,45.25,7.83,10.69,kaggle
f48c42c4-ac19-417c-8f51-dc72163dc32b,mumbai_india,2023-05-03 00:00:00+00:00,51.88,87.6,62.6,13.97,1.81,134.33,kaggle
10ae0d2a-ad6a-474b-956d-4717f9a0748e,los_angeles_usa,2023-03-05 00:00:00+00:00,131.75,159.69,52.36,32.61,4.39,179.4,kaggle
aca6f3ca-0b28-4b2c-a2ab-5ea9571388cd,dubai_uae,2023-02-24 00:00:00+00:00,21.28,39.74,58.75,8.29,3.27,51.92,kaggle
c061efb0-0c3a-492b-9d2d-b8ff595fc140,dubai_uae,2023-09-06 00:00:00+00:00,116.71,100.3,91.48,28.35,1.75,20.39,kaggle
2bc13489-aa70-4fbc-9544-49d6ea4f38ca,cairo_egypt,2023-12-12 00:00:00+00:00,147.46,50.62,67.0,1.78,8.64,180.88,kaggle
2355ab39-ec69-4567-bf97-32ceeb3b8b05,mexico_city_mexico,2023-11-25 00:00:00+00:00,95.71,40.28,18.76,16.89,9.56,54.89,kaggle
7399c684-124d-4e46-a8e1-4b114a3ad3e8,sydney_australia,2023-09-14 00:00:00+00:00,149.5,49.51,49.84,11.84,3.75,189.51,kaggle
38b91f9c-204e-457d-870a-9ded28c10a8b,sydney_australia,2023-10-11 00:00:00+00:00,10.33,71.1,8.2,34.29,7.34,191.77,kaggle
454b1f3a-598d-4023-a6fe-2538a7917a34,berlin_germany,2023-06-19 00:00:00+00:00,123.6,169.45,49.79,6.11,3.69,151.77,kaggle
dbacc962-f22f-451b-b7dc-1796a15b7d80,new_york_usa,2023-04-17 00:00:00+00:00,65.67,181.76,75.81,41.61,7.12,154.58,kaggle
ec69c77e-5c8f-4221-a234-a5d52acd5880,cairo_egypt,2023-03-28 00:00:00+00:00,80.06,22.79,74.79,26.56,3.43,38.1,kaggle
a616c171-a914-4b82-a789-91155fb1165a,beijing_china,2023-12-26 00:00:00+00:00,128.85,109.46,50.8,3.38,9.99,14.97,kaggle
bffcc658-618c-4c55-aa50-db35e0448e84,bangkok_thailand,2023-03-18 00:00:00+00:00,107.2,131.48,25.33,45.72,3.68,135.72,kaggle
ed6b6d5d-68a1-4a9b-8b55-da60862c5eae,berlin_germany,2023-12-05 00:00:00+00:00,127.79,117.12,31.87,6.61,8.53,31.05,kaggle
7ae1d1cd-e823-4769-81de-353ef12f56b2,cairo_egypt,2023-03-27 00:00:00+00:00,108.07,185.32,65.13,40.63,3.86,96.46,kaggle
c79f2a6b-db67-4ab7-b87d-fe5a27c82ba1,madrid_spain,2023-04-03 00:00:00+00:00,62.72,104.25,99.04,44.54,6.02,70.83,kaggle
18700d30-55e7-44f8-adc4-1b9b1eca99fa,berlin_germany,2023-10-12 00:00:00+00:00,7.48,176.45,98.25,2.09,7.33,159.92,kaggle
a3d24161-721e-451f-b962-9983d5d611b4,tokyo_japan,2023-05-09 00:00:00+00:00,132.51,184.44,86.99,38.49,6.81,169.25,kaggle
ea8a19d1-24df-4bfe-9eab-3008eabc3fe7,mexico_city_mexico,2023-06-06 00:00:00+00:00,107.59,30.88,68.98,9.64,4.43,128.23,kaggle
6aad8533-a9ac-47b8-a324-d3687f07201c,sydney_australia,2023-12-14 00:00:00+00:00,11.84,36.62,72.6,36.31,2.06,12.68,kaggle
4ea92c5c-dd29-4578-a928-05c8c7961dd4,tokyo_japan,2023-07-05 00:00:00+00:00,42.57,157.69,48.82,2.98,5.76,36.35,kaggle
5be8d396-c5f3-49f8-a143-383cc3b7520f,cairo_egypt,2023-08-13 00:00:00+00:00,138.93,103.47,19.62,15.65,2.62,55.7,kaggle
94394e9c-844e-4780-89ca-bbfbd6ba484d,cairo_egypt,2023-12-06 00:00:00+00:00,36.91,37.42,35.41,5.84,4.38,188.61,kaggle
d71180bc-2b74-4dbf-b31a-553137b94cb6,mumbai_india,2023-11-25 00:00:00+00:00,96.07,154.03,20.06,14.35,9.51,93.53,kaggle
0213be05-c0aa-49e0-a75a-2ef55c585e26,moscow_russia,2023-10-02 00:00:00+00:00,26.08,15.09,27.58,4.29,5.83,34.47,kaggle
02d3c06d-23ea-4295-a4e7-db6c6f135e43,beijing_china,2023-10-01 00:00:00+00:00,25.39,175.33,52.28,31.79,4.87,137.92,kaggle
b15b18c3-dcbd-4296-ade0-be5777f54ce7,london_uk,2023-06-26 00:00:00+00:00,18.72,63.35,48.59,7.85,7.83,122.67,kaggle
f1607624-0737-4707-8cf1-5550d8188433,seoul_south korea,2023-12-27 00:00:00+00:00,67.37,17.36,26.72,12.48,5.58,41.03,kaggle
d63da1e3-b9e8-4b56-aa34-7072342b0fb2,rio_de_janeiro_brazil,2023-01-17 00:00:00+00:00,109.07,42.77,11.42,13.78,9.28,184.57,kaggle
d5e1bb80-170b-41d8-b12a-19ab61a29e10,johannesburg_south africa,2023-05-07 00:00:00+00:00,116.07,185.83,46.08,1.89,9.95,128.22,kaggle
955729ba-90bf-41d2-a170-b2eb2e081700,toronto_canada,2023-06-27 00:00:00+00:00,79.41,54.7,51.35,16.66,9.48,125.54,kaggle
135e5fa0-8240-4869-963f-f5298be7b225,cairo_egypt,2023-02-19 00:00:00+00:00,88.86,60.22,22.86,33.47,2.64,74.18,kaggle
595fdfc2-e9ed-4cc8-b6d2-65a84966693c,seoul_south korea,2023-08-03 00:00:00+00:00,9.94,95.81,86.62,28.92,2.27,61.52,kaggle
4aeee151-52c3-4126-9bce-f7030b48a7a4,new_york_usa,2023-02-06 00:00:00+00:00,55.01,84.72,37.67,49.89,7.95,50.49,kaggle
a37c83aa-44b9-48b4-a47d-e66a8dafea60,los_angeles_usa,2023-01-02 00:00:00+00:00,8.21,30.7,89.27,6.54,8.84,125.11,kaggle
300c5aa4-e3c0-49b4-b323-e9f92756c516,tokyo_japan,2023-11-12 00:00:00+00:00,42.33,171.86,89.52,6.38,6.46,176.98,kaggle
9efa39e1-b6f7-484c-843e-e632f4abd67d,toronto_canada,2023-12-17 00:00:00+00:00,58.38,127.12,74.32,37.66,1.99,75.79,kaggle
c56c19c9-7735-48f3-8c34-ca1db4e0831b,berlin_germany,2023-10-05 00:00:00+00:00,96.72,151.84,28.44,18.02,1.58,26.92,kaggle
ca3c1952-f458-4e3f-8920-338385ae30e1,berlin_germany,2023-04-09 00:00:00+00:00,59.76,61.05,28.8,47.33,9.58,137.1,kaggle
c29d42b8-a1b5-4651-a770-30d2826466dd,mumbai_india,2023-05-26 00:00:00+00:00,137.25,83.9,7.3,25.94,5.47,81.64,kaggle
9892a1fb-ca7a-495a-b36e-3da30c07e628,bangkok_thailand,2023-12-26 00:00:00+00:00,66.05,157.24,21.25,37.47,3.98,116.04,kaggle
253d24d2-9d48-4cf3-91ea-6cabb7e749c1,johannesburg_south africa,2023-04-03 00:00:00+00:00,101.84,194.59,17.8,5.05,0.57,20.94,kaggle
087a721d-caab-4e5d-9a94-9bcc6645bf66,sydney_australia,2023-12-07 00:00:00+00:00,13.75,183.74,5.22,15.4,4.57,21.79,kaggle
a26b4768-1c3e-4668-b835-bb33539485e5,berlin_germany,2023-10-07 00:00:00+00:00,85.72,120.27,61.18,46.35,1.31,96.07,kaggle
c172eb88-f954-4217-997a-81893c1493d6,dubai_uae,2023-01-08 00:00:00+00:00,30.36,154.51,51.61,39.26,1.07,97.85,kaggle
bd10f7cf-9043-42f1-ba25-0d8ab0ec58c1,dubai_uae,2023-11-14 00:00:00+00:00,103.52,145.59,34.66,39.6,6.22,100.69,kaggle
65b86897-f5f4-49cb-b5b4-43a2906b407b,mumbai_india,2023-10-27 00:00:00+00:00,112.74,194.97,64.65,40.45,4.33,123.9,kaggle
007d8c48-c593-47f4-906c-170c53e3274a,seoul_south korea,2023-01-06 00:00:00+00:00,109.46,69.45,52.32,45.53,3.29,144.95,kaggle
1ffa2eb4-2746-47ca-8de1-d01182719a85,bangkok_thailand,2023-03-10 00:00:00+00:00,123.34,66.07,97.71,42.29,5.26,35.89,kaggle
e211f654-4451-4940-ba64-e19108dbca7c,bangkok_thailand,2023-01-23 00:00:00+00:00,38.81,39.01,24.05,40.91,4.45,105.87,kaggle
d8cbfb46-131c-45f6-932e-fb5afcec2eca,london_uk,2023-01-12 00:00:00+00:00,59.83,139.12,21.18,7.41,6.52,49.98,kaggle
fbc98a6c-c73c-4b80-8d8c-9decc277a972,mexico_city_mexico,2023-04-05 00:00:00+00:00,65.85,54.76,99.11,16.82,0.32,197.14,kaggle
c5ed5567-965f-40d7-bd3b-566ec31c01dd,cairo_egypt,2023-04-12 00:00:00+00:00,84.75,123.1,21.06,18.68,3.5,118.35,kaggle
56d2a05e-4b13-49ee-9f97-2c0c7d2be3cd,johannesburg_south africa,2023-10-14 00:00:00+00:00,90.69,118.25,19.53,35.61,2.95,110.86,kaggle
10bcbf5f-5919-42ce-9884-55896c2caa0e,mumbai_india,2023-08-13 00:00:00+00:00,124.19,173.15,24.97,35.46,2.38,185.24,kaggle
29147d1a-575c-4047-bb56-e2b442bb3e41,moscow_russia,2023-04-10 00:00:00+00:00,27.06,175.46,29.59,11.58,2.02,134.38,kaggle
7f88b05c-a414-4b7a-b8f1-ccc432279871,sydney_australia,2023-04-17 00:00:00+00:00,80.1,76.28,92.82,44.81,2.29,39.42,kaggle
fca62a2c-6318-4ddd-9ec5-261f8a900a7b,london_uk,2023-03-26 00:00:00+00:00,69.14,160.82,87.69,25.24,6.26,10.75,kaggle
144853c3-47cb-412e-bcde-5bb19a4d4eeb,toronto_canada,2023-12-27 00:00:00+00:00,65.29,28.98,70.32,38.32,4.53,142.23,kaggle
7668386d-7fdc-48b3-a32c-bf5f9816f13f,toronto_canada,2023-11-02 00:00:00+00:00,113.66,152.81,48.81,24.17,0.76,91.19,kaggle
94033029-994f-41ab-b5b3-07d8b8bb8101,los_angeles_usa,2023-03-04 00:00:00+00:00,132.5,64.61,90.06,12.75,9.1,55.76,kaggle
ed3e2b07-a136-4199-872f-7f99fdf68146,tokyo_japan,2023-01-28 00:00:00+00:00,54.17,190.74,11.49,23.29,5.71,166.62,kaggle
4f668e47-dcdb-4a5a-b282-930e8ab1aa74,seoul_south korea,2023-12-17 00:00:00+00:00,90.61,108.47,44.15,25.66,3.32,95.54,kaggle
6f211e5f-2b3b-4589-a80d-9dd7e99fe911,istanbul_turkey,2023-03-20 00:00:00+00:00,147.33,98.01,58.2,22.18,2.86,144.97,kaggle
19e121e0-0602-420d-a396-33e112340043,mumbai_india,2023-01-01 00:00:00+00:00,79.13,166.14,63.65,31.16,3.8,187.99,kaggle
136f5157-5f3a-4568-abde-66c35b2a4f5e,sydney_australia,2023-04-22 00:00:00+00:00,128.15,109.08,94.19,29.99,9.49,135.16,kaggle
761fc42e-9028-45f6-b178-c87e73ffef7d,mumbai_india,2023-02-27 00:00:00+00:00,66.68,46.78,50.58,7.63,7.29,136.27,kaggle
a8af798f-ec55-44c7-ab37-96850c2bf449,dubai_uae,2023-05-13 00:00:00+00:00,10.14,22.26,22.13,9.6,0.3,135.36,kaggle
74d3b809-ec29-4597-9f1e-0737e3b36a1f,beijing_china,2023-03-24 00:00:00+00:00,92.49,54.55,84.05,6.11,5.7,53.29,kaggle
668a53fb-0073-467a-9b6d-8faef6ee703c,cairo_egypt,2023-07-15 00:00:00+00:00,14.34,70.61,29.97,44.55,0.62,53.48,kaggle
4aa0c1cc-e463-4aae-a8c9-e8d3f5fcff0a,berlin_germany,2023-03-12 00:00:00+00:00,125.26,13.07,79.09,9.26,5.69,110.62,kaggle
792194ab-8556-4538-8ea9-b3acc3ba7c7f,berlin_germany,2023-03-06 00:00:00+00:00,114.77,88.33,69.56,7.53,0.86,174.77,kaggle
54031a0e-14cd-403f-b355-22a08ba8c481,mumbai_india,2023-10-04 00:00:00+00:00,147.76,179.55,52.28,4.32,2.18,81.15,kaggle
5d874902-5ce6-45da-bca7-9f80a7a4d5a3,mumbai_india,2023-11-14 00:00:00+00:00,103.26,107.24,21.3,17.86,5.03,134.56,kaggle
411becd5-39e1-4a17-bafb-ce1c75390fc1,rio_de_janeiro_brazil,2023-05-27 00:00:00+00:00,36.45,48.61,85.66,19.54,1.17,104.01,kaggle
8e77d199-f7ab-4f03-83ee-a6daba51e40f,mexico_city_mexico,2023-08-07 00:00:00+00:00,114.13,75.1,33.01,20.37,8.49,104.24,kaggle
701f6632-b420-459d-9c20-b6596f9f9635,madrid_spain,2023-10-05 00:00:00+00:00,32.46,40.36,84.23,16.91,0.53,142.67,kaggle
296a2af9-7279-4b3d-9225-c6de2eb73091,rio_de_janeiro_brazil,2023-05-23 00:00:00+00:00,13.13,163.58,63.66,34.03,8.22,101.79,kaggle
34ce088d-6437-4c5e-a82c-da95d40ad80b,bangkok_thailand,2023-03-26 00:00:00+00:00,109.68,185.57,83.56,8.29,6.5,65.52,kaggle
24c5f654-1e7b-46b8-9794-b2b8bf8db3b1,los_angeles_usa,2023-12-11 00:00:00+00:00,102.65,126.9,27.0,40.0,7.34,23.53,kaggle
d81dc8c6-f510-4433-ac9b-491968e7706c,istanbul_turkey,2023-12-04 00:00:00+00:00,30.57,73.19,75.19,20.49,9.5,166.42,kaggle
5e5e924e-4f64-4f93-9833-317f421b301f,bangkok_thailand,2023-12-21 00:00:00+00:00,11.36,33.49,65.77,5.14,3.38,35.38,kaggle
2c463cce-b0ef-46f7-b950-031b6a2c1415,moscow_russia,2023-09-03 00:00:00+00:00,135.85,32.58,37.55,30.9,8.39,70.27,kaggle
4b60d8fd-13e2-4c50-a915-cf30fe9db653,new_york_usa,2023-03-16 00:00:00+00:00,120.56,57.94,97.75,28.28,5.26,115.43,kaggle
f08afccc-7f5d-47eb-a0ee-93d0ab0b17f2,istanbul_turkey,2023-09-03 00:00:00+00:00,18.46,165.12,66.34,40.73,1.36,199.9,kaggle
21315201-cc16-44d0-9339-3dce0bec7cf2,rio_de_janeiro_brazil,2023-08-12 00:00:00+00:00,49.36,98.96,61.37,22.78,3.77,72.96,kaggle
7d114103-597d-4329-8a02-b386e93f7e6c,moscow_russia,2023-10-05 00:00:00+00:00,126.18,124.6,10.86,42.77,6.75,198.86,kaggle
bc6fb4fe-e36a-4766-8530-08d962046025,beijing_china,2023-04-18 00:00:00+00:00,87.82,160.76,79.59,13.03,3.85,180.3,kaggle
1e546be3-826b-4633-9d4e-8a9578f1d74a,london_uk,2023-04-26 00:00:00+00:00,14.75,99.92,6.45,38.86,8.18,110.86,kaggle
70a8803f-6705-4959-9e8b-d610ec9801bf,new_york_usa,2023-04-05 00:00:00+00:00,13.19,198.02,40.88,22.55,7.01,128.05,kaggle
9b80a1d2-6172-48b8-9063-457b82bde568,dubai_uae,2023-07-08 00:00:00+00:00,73.16,22.17,75.06,12.3,2.09,161.36,kaggle
6579edd5-cfc0-4965-8ff3-6a16b6e907a9,toronto_canada,2023-01-22 00:00:00+00:00,86.5,95.17,5.56,29.33,7.32,155.03,kaggle
84ec07cf-b5c3-4381-bcb9-30297462b016,toronto_canada,2023-01-06 00:00:00+00:00,100.96,96.67,65.48,12.87,4.11,189.13,kaggle
8b75a4c0-ce03-4fe3-8c38-fe92f2bfdebf,berlin_germany,2023-07-07 00:00:00+00:00,122.68,115.83,57.83,30.87,8.86,25.21,kaggle
9e0f7876-3b45-4f47-8c79-ed6a97d3688b,madrid_spain,2023-06-08 00:00:00+00:00,106.82,145.38,20.88,16.68,2.44,112.83,kaggle
f2ca989e-08cc-4e89-b68a-dd367377f028,london_uk,2023-08-09 00:00:00+00:00,22.35,120.45,39.07,42.15,1.95,113.44,kaggle
6d21ea38-de0c-4252-809c-eb1f7c09b414,dubai_uae,2023-08-17 00:00:00+00:00,35.93,21.52,88.45,34.78,2.65,93.14,kaggle
ffb790ff-b0f0-4268-be96-91342dafe5f6,sydney_australia,2023-03-24 00:00:00+00:00,145.75,16.41,45.92,12.52,0.87,80.51,kaggle
30cfc97c-9339-4639-bbf1-b78cf084d741,berlin_germany,2023-05-17 00:00:00+00:00,55.7,59.41,94.98,30.86,3.41,197.8,kaggle
436ea044-a5f8-4c30-bfc0-35c57761e410,los_angeles_usa,2023-08-16 00:00:00+00:00,78.61,47.23,6.32,22.23,4.59,56.2,kaggle
e50dd6c8-aa94-465c-b6e9-7074bd1d9423,seoul_south korea,2023-12-07 00:00:00+00:00,6.33,95.66,16.01,32.45,8.54,58.48,kaggle
6cdf5d26-32d7-4bbe-90ce-0ecc6e9c9eea,tokyo_japan,2023-07-27 00:00:00+00:00,60.57,27.77,88.45,42.35,3.43,33.01,kaggle
33de45ca-0199-464a-93f5-7172e4d115ad,paris_france,2023-04-08 00:00:00+00:00,29.36,37.77,41.41,1.76,2.89,120.46,kaggle
7cff0178-5b1d-42f2-bcdd-61d488ecb61f,johannesburg_south africa,2023-03-10 00:00:00+00:00,105.44,98.35,35.66,45.93,2.63,68.25,kaggle
5a92b1c8-8683-4eb4-bbb8-36d33f871b0c,tokyo_japan,2023-05-25 00:00:00+00:00,36.39,171.41,32.02,27.85,4.57,54.45,kaggle
fb66863c-c311-4f9a-b1df-6cd5a93cc0cf,new_york_usa,2023-09-04 00:00:00+00:00,118.36,156.55,5.93,30.17,9.69,168.82,kaggle
ee2a5e6c-4155-408d-b843-4c502dd14482,london_uk,2023-07-09 00:00:00+00:00,107.71,97.44,24.17,43.22,1.08,111.07,kaggle
31c0431e-9e0c-455c-853c-1fa9dd0813ec,new_york_usa,2023-08-01 00:00:00+00:00,80.2,56.93,84.39,18.48,5.95,20.69,kaggle
f2abf728-fc20-409b-a495-0d7172baa5ea,mexico_city_mexico,2023-08-16 00:00:00+00:00,81.14,123.56,9.52,47.7,8.85,23.4,kaggle
6e8c4530-0000-4362-b3ef-3d742bdf887f,los_angeles_usa,2023-02-06 00:00:00+00:00,16.73,88.63,17.55,16.38,0.99,80.72,kaggle
1f89cfde-59fa-4927-ad81-41941cbb8ec4,paris_france,2023-07-24 00:00:00+00:00,130.01,17.44,78.89,18.72,0.71,138.0,kaggle
c7b70c14-85cd-46dd-b30b-2e7925caa295,sydney_australia,2023-07-14 00:00:00+00:00,65.12,53.04,22.07,21.53,6.66,143.97,kaggle
30f2262d-b8f5-45ff-b7c5-029842c84eb1,istanbul_turkey,2023-07-10 00:00:00+00:00,105.21,146.51,80.95,5.24,0.56,109.62,kaggle
d7d1666e-1a45-42c5-a4b4-395b4868739d,tokyo_japan,2023-05-09 00:00:00+00:00,27.48,140.85,60.3,32.47,9.12,17.51,kaggle
a7383f29-0036-45b4-b65c-882d89ad3334,beijing_china,2023-03-22 00:00:00+00:00,5.59,68.46,76.04,13.87,0.86,39.06,kaggle
9c19517f-800c-447b-9cca-de2ab0f32afc,los_angeles_usa,2023-10-11 00:00:00+00:00,102.39,155.56,13.71,20.13,1.61,13.61,kaggle
d1955128-1517-4a0b-a81a-32e6ccc83984,toronto_canada,2023-02-01 00:00:00+00:00,51.65,56.43,72.65,28.23,3.37,196.0,kaggle
ad45a1b7-8dc7-4647-834e-b84c8cbb6455,dubai_uae,2023-01-14 00:00:00+00:00,137.36,32.56,61.81,4.81,6.11,159.73,kaggle
b9fbf9d2-26c5-490f-853d-0003310a4eca,beijing_china,2023-01-21 00:00:00+00:00,54.56,178.83,90.13,12.38,6.63,57.54,kaggle
5ab9e1cc-1df5-4a2b-a963-48eb14aa00dd,paris_france,2023-08-12 00:00:00+00:00,69.07,16.33,10.59,12.06,7.2,97.53,kaggle
ff5d29e8-c174-44a8-986e-226e99821165,bangkok_thailand,2023-08-10 00:00:00+00:00,12.66,180.22,42.57,32.7,8.95,95.34,kaggle
7693be21-a944-4641-987c-3f8e7de272cb,new_york_usa,2023-06-02 00:00:00+00:00,47.31,62.16,64.7,49.77,8.1,57.46,kaggle
2fbfe2d8-f075-4ec6-bf22-3765297b26f7,johannesburg_south africa,2023-01-16 00:00:00+00:00,17.52,85.99,81.39,48.07,5.03,117.03,kaggle
c2d3e633-69c3-45f9-83b5-2a4a2523ee76,beijing_china,2023-01-24 00:00:00+00:00,26.56,56.8,70.87,15.83,4.16,153.04,kaggle
a873a3f8-2bca-49d2-a02f-e9ad80343873,istanbul_turkey,2023-07-17 00:00:00+00:00,59.0,111.75,65.17,14.73,3.07,20.16,kaggle
7e710369-9376-4b01-b5f5-fde0d37ae61a,mexico_city_mexico,2023-03-25 00:00:00+00:00,137.87,42.82,99.43,8.4,5.68,142.6,kaggle
bd93ed9b-700c-477b-be40-da6342ffdf99,moscow_russia,2023-02-06 00:00:00+00:00,14.69,184.88,42.73,22.16,7.53,140.71,kaggle
1b1a73db-c3cb-4b0c-bd77-f44cab1d4151,cairo_egypt,2023-12-15 00:00:00+00:00,132.23,15.31,88.96,21.36,7.44,91.78,kaggle
8436bd10-d202-4de6-8d38-267823bff673,dubai_uae,2023-04-02 00:00:00+00:00,27.2,191.07,59.6,14.12,2.15,35.57,kaggle
b1a67e1c-d33e-4218-95c0-05f8e13e213e,toronto_canada,2023-03-15 00:00:00+00:00,51.48,129.91,30.28,28.92,2.55,101.59,kaggle
ca9d55c9-1f59-4470-bcd2-96b78d314115,mexico_city_mexico,2023-06-05 00:00:00+00:00,114.34,197.12,46.34,22.11,7.25,172.49,kaggle
86dd7760-ce19-4794-aebf-20c6719768ee,istanbul_turkey,2023-03-26 00:00:00+00:00,90.52,36.48,19.05,28.88,1.9,91.91,kaggle
953fb367-4efb-40e6-b504-6d25ef80df8e,berlin_germany,2023-06-07 00:00:00+00:00,13.02,83.84,20.21,4.96,5.27,123.16,kaggle
83d36b67-440d-4031-87cc-d243ad90d2f9,sydney_australia,2023-02-27 00:00:00+00:00,130.41,154.26,52.36,12.26,6.88,143.7,kaggle
c622ec06-ea43-4164-aff7-467678ad270e,istanbul_turkey,2023-07-23 00:00:00+00:00,65.7,71.48,66.03,35.92,9.6,157.15,kaggle
50077853-ac6d-4ab3-9d5c-0f263744548e,cairo_egypt,2023-12-25 00:00:00+00:00,122.2,116.59,26.99,26.97,8.36,52.63,kaggle
cb017cac-e93f-4c0f-a8d4-2bf8c8a011fb,madrid_spain,2023-08-19 00:00:00+00:00,44.36,102.15,44.0,34.33,7.44,137.59,kaggle
064fe9d8-4a2f-4f3c-ac37-05f2c878a071,beijing_china,2023-01-04 00:00:00+00:00,97.32,147.52,47.68,4.26,5.06,10.6,kaggle
5b899a3c-6267-46e5-8c33-a4752738cfd2,los_angeles_usa,2023-07-08 00:00:00+00:00,69.76,74.75,22.89,41.01,8.22,52.72,kaggle
